jar_id,rev_name,date_T0,time_T0,analysis_date_T0,CH4.ppm_T0,CO2.ppm.cor_T0,N2O.ppm.cor_T0,timestamp_T0,goodtime_T0,doe_T0,sampling_id_T0,event_id_T0,event,crop_T0,fert_T0,addition_T0,Rep2,dry_weight_g_T0,CH4C_ug_g_T0,CO2C_ug_g_T0,N2ON_ug_g_T0,date_T1,time_T1,analysis_date_T1,CH4.ppm_T1,CO2.ppm.cor_T1,N2O.ppm.cor_T1,timestamp_T1,goodtime_T1,doe_T1,sampling_id_T1,event_id_T1,crop_T1,fert_T1,addition_T1,dry_weight_g_T1,CH4C_ug_g_T1,CO2C_ug_g_T1,N2ON_ug_g_T1,CH4C_flux_ug_g,CO2C_flux_ug_g,N2ON_flux_ug_g,sample_date,time_dif,CH4C_flux_ug_g_d,CO2C_flux_ug_g_d,N2ON_flux_ug_g_d,diff.day,CH4_flux_ug_g_d_avg,CO2_flux_ug_g_d_avg,N2O_flux_ug_g_d_avg,CH4_flux_ug_g_avg,CO2_flux_ug_g_avg,N2O_flux_ug_g_avg,cum_CH4_flux_ug_g,cum_CO2_flux_ug_g,cum_N2O_flux_ug_g
63,63g,5/5/21,1:29:28,5/15/21,1.982217969,1201.641924,0.299454461,5/5/21 1:29,5/5/21 1:29,113,15,7.5,8,Miscanthus,0N,Nitrogen,Miscanthus-0N-Nitrogen-113,9.794144696,0.046846672,28.3989582,0.016513339,5/6/21,2:21:17,5/20/21,1.982433458,1458.376573,0.315669644,5/6/21 2:21,5/6/21 2:21,114,16,8,Miscanthus,0N,Nitrogen,9.794144696,0.046851765,34.46648665,0.017407522,5.09E-06,6.067528454,0.000894182,63,24.86361111,4.92E-06,5.8567793,0.000863124,27,-0.000895771,11.75280377,0.000949035,-0.024185807,317.3257017,0.025623954,-0.07839865,2050.834477,0.065960117
64,64g,5/5/21,1:30:11,5/15/21,2.00799153,668.6354135,0.765032759,5/5/21 1:30,5/5/21 1:30,113,15,7.5,8,Miscanthus,336N,Control,Miscanthus-336N-Control-113,10.12950002,0.045884681,15.27901008,0.040790841,5/6/21,2:22:32,5/20/21,2.075443038,996.5525057,7.17454438,5/6/21 2:22,5/6/21 2:22,114,16,8,Miscanthus,336N,Control,10.12950002,0.047426018,22.77225447,0.382540089,0.001541337,7.493244385,0.341749248,64,24.8725,0.001487268,7.230389597,0.329761059,27,0.000765649,8.294173016,0.318825388,0.020672516,223.9426714,8.608285478,0.066983196,1339.365731,23.6194692
65,65g,5/5/21,1:30:50,5/15/21,1.986929265,725.781157,0.404694437,5/5/21 1:30,5/5/21 1:30,113,15,7.5,8,Miscanthus,336N,Carbon,Miscanthus-336N-Carbon-113,10.12950002,0.045403387,16.58484937,0.021577934,5/6/21,2:23:59,5/20/21,2.101814657,1038.664602,2.203978946,5/6/21 2:23,5/6/21 2:23,114,16,8,Miscanthus,336N,Carbon,10.12950002,0.048028637,23.73455938,0.117514125,0.00262525,7.149710013,0.09593619,65,24.88583333,0.002531802,6.895209737,0.092521257,27,0.001017959,9.625346442,0.097734806,0.027484883,259.8843539,2.638839764,-0.381336527,1513.988877,11.87845816
66,66g,5/5/21,1:31:26,5/15/21,1.984435049,661.1211826,0.516389609,5/5/21 1:31,5/5/21 1:31,113,15,7.5,8,Miscanthus,336N,Nitrogen,Miscanthus-336N-Nitrogen-113,10.12950002,0.045346391,15.10730214,0.027533418,5/6/21,2:25:07,5/20/21,2.068070328,958.7721405,3.803868477,5/6/21 2:25,5/6/21 2:25,114,16,8,Miscanthus,336N,Nitrogen,10.12950002,0.047257544,21.90893408,0.202818759,0.001911153,6.801631943,0.175285341,66,24.89472222,0.001842465,6.557179677,0.168985544,27,0.000285333,8.726608864,0.165187701,0.007703979,235.6184393,4.460067929,0.037973554,1125.153248,10.14596071
67,67g,5/5/21,1:32:00,5/15/21,2.016028447,881.6978149,0.301631769,5/5/21 1:32,5/5/21 1:32,113,15,7.5,8,Miscanthus,0N,Control,Miscanthus-0N-Control-113,9.497756921,0.049132567,21.48783035,0.01715247,5/6/21,2:27:27,5/20/21,2.02071484,1438.457411,0.313090803,5/6/21 2:27,5/6/21 2:27,114,16,8,Miscanthus,0N,Control,9.497756921,0.049246779,35.05660135,0.017804095,0.000114212,13.568771,0.000651625,67,24.92416667,0.000109977,13.06565264,0.000627463,27,-0.001155423,18.7100615,0.000856192,-0.031196425,505.1716604,0.023117184,-0.147176682,2736.977988,0.108766824
68,68g,5/5/21,1:32:34,5/15/21,1.996074722,1104.083414,0.302325408,5/5/21 1:32,5/5/21 1:32,113,15,7.5,8,Miscanthus,0N,Carbon,Miscanthus-0N-Carbon-113,9.497756921,0.048646276,26.90758295,0.017191914,5/6/21,2:29:41,5/20/21,2.014476393,1566.803446,0.321967043,5/6/21 2:29,5/6/21 2:29,114,16,8,Miscanthus,0N,Carbon,9.497756921,0.049094742,38.18451863,0.018308847,0.000448467,11.27693568,0.001116933,68,24.95194444,0.000431357,10.84670803,0.001074321,27,0.000403056,19.66814867,0.001124929,0.010882511,531.0400141,0.030373091,0.102823828,3070.801718,0.051896337
69,69g,5/5/21,1:33:12,5/15/21,1.980832293,948.8729969,0.301938739,5/5/21 1:33,5/5/21 1:33,113,15,7.5,8,Miscanthus,0N,Nitrogen,Miscanthus-0N-Nitrogen-113,9.497756921,0.048274803,23.12495464,0.017169926,5/6/21,2:31:05,5/20/21,1.95464401,1486.135396,0.315611052,5/6/21 2:31,5/6/21 2:31,114,16,8,Miscanthus,0N,Nitrogen,9.497756921,0.047636569,36.21856006,0.01794741,-0.000638234,13.09360542,0.000777484,69,24.96472222,-0.00061357,12.58762373,0.00074744,27,-0.000156946,18.91440288,-0.002894329,-0.004237553,510.6888778,-0.078146876,-0.040578182,2766.151853,-0.155478845
70,70g,5/5/21,1:33:46,5/15/21,2.055658762,894.3907722,0.297255291,5/5/21 1:33,5/5/21 1:33,113,15,7.5,8,Miscanthus,112N,Control,Miscanthus-112N-Control-113,9.390268296,0.050671863,22.0466781,0.017097091,5/6/21,2:32:05,5/20/21,2.026669722,1330.765417,0.319221097,5/6/21 2:32,5/6/21 2:32,114,16,8,Miscanthus,112N,Control,9.390268296,0.049957285,32.80328654,0.018360488,-0.000714578,10.75660844,0.001263397,70,24.97194444,-0.000686766,10.33794557,0.001214224,27,0.000527716,16.05968205,-0.002485905,0.014248333,433.6114153,-0.067119435,0.022156499,2426.513284,-0.122264102
71,71g,5/5/21,1:34:26,5/15/21,1.98665213,895.8905422,0.300381272,5/5/21 1:34,5/5/21 1:34,113,15,7.5,8,Miscanthus,112N,Carbon,Miscanthus-112N-Carbon-113,9.390268296,0.048970854,22.08364734,0.017276887,5/6/21,2:33:11,5/20/21,2.015043524,1381.042616,0.331052622,5/6/21 2:33,5/6/21 2:33,114,16,8,Miscanthus,112N,Carbon,9.390268296,0.0496707,34.04261643,0.019040996,0.000699846,11.95896909,0.001764109,71,24.97916667,0.000672413,11.49018548,0.001694958,27,0.000157765,17.00594713,0.001607662,0.004259664,459.1605726,0.043406881,-0.393153013,2809.458738,0.121054311
72,72g,5/5/21,1:35:16,5/15/21,1.964204189,780.0599768,0.299720086,5/5/21 1:35,5/5/21 1:35,113,15,7.5,8,Miscanthus,112N,Nitrogen,Miscanthus-112N-Nitrogen-113,9.390268296,0.048417514,19.22843095,0.017238858,5/6/21,2:34:21,5/20/21,2.0011488,1282.194354,0.333102108,5/6/21 2:34,5/6/21 2:34,114,16,8,Miscanthus,112N,Nitrogen,9.390268296,0.049328196,31.60601279,0.019158876,0.000910682,12.37758184,0.001920018,72,24.98472222,0.00087479,11.88974452,0.001844344,27,-0.000378757,16.13446619,0.001614535,-0.010226432,435.6305871,0.043592446,0.061093098,2309.409775,0.120409937
1,1h,6/5/21,15:36:36,6/13/21,3.74370719,648.809082,0.305186379,6/5/21 15:36,6/5/21 15:36,144,17,8.5,9,Corn,0N,Control,Corn-0N-Control-144,9.63592361,0.089929541,15.58538103,0.017105762,6/7/21,7:54:37,6/13/21,1.83135507,616.203117,0.297859011,6/7/21 7:54,6/7/21 7:54,146,18,9,Corn,0N,Control,9.63592361,0.043991934,14.80213616,0.016695062,-0.045937607,-0.783244875,-0.000410701,1,40.30027778,-0.027357195,-0.466445346,-0.000244584,32,-0.013181035,10.40483596,0.000442188,-0.421793112,332.9547507,0.014150026,-0.449478834,2115.061151,-0.84059311
2,2h,6/5/21,15:37:13,6/13/21,1.79344292,610.283373,0.302607725,6/5/21 15:37,6/5/21 15:37,144,17,8.5,9,Corn,0N,Carbon,Corn-0N-Carbon-144,9.63592361,0.043081227,14.6599349,0.016961228,6/7/21,7:55:31,6/13/21,1.74415712,740.091272,0.294572383,6/7/21 7:55,6/7/21 7:55,146,18,9,Corn,0N,Carbon,9.63592361,0.041897307,17.77811808,0.016510846,-0.00118392,3.118183181,-0.000450383,2,40.305,-0.000704976,1.856752173,-0.000268185,32,-0.000607785,11.78704554,0.000468813,-0.019449106,377.1854571,0.015002004,-0.044499442,2434.859509,-6.989929033
3,3h,6/5/21,15:37:44,6/13/21,1.68254987,570.587944,0.30658058,6/5/21 15:37,6/5/21 15:37,144,17,8.5,9,Corn,0N,Nitrogen,Corn-0N-Nitrogen-144,9.63592361,0.040417407,13.70639032,0.017183908,6/7/21,7:56:36,6/13/21,1.83388255,1835.29016,0.325627296,6/7/21 7:56,6/7/21 7:56,146,18,9,Corn,0N,Nitrogen,9.63592361,0.044052648,44.08646124,0.01825148,0.003635241,30.38007093,0.001067573,3,40.31444444,0.002164132,18.08586754,0.000635547,32,0.000622092,19.34153512,0.040460409,0.019906942,618.9291238,1.29473309,-0.180180639,3151.990665,2.703993865
4,4h,6/5/21,15:38:20,6/13/21,2.9055327,1330.51326,0.303194304,6/5/21 15:38,6/5/21 15:38,144,17,8.5,9,Corn,112N,Control,Corn-112N-Control-144,10.48985991,0.064113566,29.35914279,0.015610686,6/7/21,7:57:17,6/13/21,1.66675314,2044.30024,0.297527321,6/7/21 7:57,6/7/21 7:57,146,18,9,Corn,112N,Control,10.48985991,0.036778621,45.10958624,0.015318908,-0.027334944,15.75044345,-0.000291778,4,40.31583333,-0.016272482,9.3762329,-0.000173695,32,-0.008731386,12.11283209,0.000293351,-0.279404353,387.610627,0.009387225,-0.492661588,2266.002365,0.132006001
5,5h,6/5/21,15:38:52,6/13/21,1.77037969,563.076462,0.303814236,6/5/21 15:38,6/5/21 15:38,144,17,8.5,9,Corn,112N,Carbon,Corn-112N-Carbon-144,10.48985991,0.039065248,12.42486095,0.015642605,6/7/21,7:58:01,6/13/21,1.68286581,3093.16828,0.29842166,6/7/21 7:58,6/7/21 7:58,146,18,9,Corn,112N,Carbon,10.48985991,0.037134164,68.25393773,0.015364955,-0.001931084,55.82907678,-0.00027765,5,40.31916667,-0.001149478,33.23228017,-0.000165271,32,-0.001699944,24.26583032,0.000312659,-0.054398218,776.5065702,0.010005097,-0.273821841,2979.326618,0.083530993
6,6h,6/5/21,15:39:24,6/13/21,1.57102496,509.095103,0.305190077,6/5/21 15:39,6/5/21 15:39,144,17,8.5,9,Corn,112N,Nitrogen,Corn-112N-Nitrogen-144,10.48985991,0.034666281,11.23370677,0.015713443,6/7/21,8:09:44,6/13/21,1.67401964,1504.45242,0.297250313,6/7/21 8:09,6/7/21 8:09,146,18,9,Corn,112N,Nitrogen,10.48985991,0.036938964,33.19728915,0.015304645,0.002272683,21.96358238,-0.000408798,6,40.50555556,0.001346591,13.01367109,-0.000242217,32,0.000164813,11.50551411,0.000184109,0.005274017,368.1764515,0.005891501,0.127108774,2002.859321,0.096434049
7,7h,6/5/21,15:39:55,6/13/21,1.92108049,925.104919,0.303197562,6/5/21 15:39,6/5/21 15:39,144,17,8.5,9,Corn,0N,Control,Corn-0N-Control-144,11.09940695,0.040062647,19.29234714,0.014753551,6/7/21,8:10:32,6/13/21,2.83476335,1668.37145,0.295694885,6/7/21 8:10,6/7/21 8:10,146,18,9,Corn,0N,Control,11.09940695,0.059116796,34.79259542,0.014388472,0.019054149,15.50024828,-0.000365079,7,40.51027778,0.011288483,9.183001924,-0.000216288,32,0.005047359,9.213152005,0.000197843,0.161515476,294.8208642,0.006330982,0.493672497,1665.918407,0.127875203
8,8h,6/5/21,15:40:05,6/13/21,1.76279726,508.606523,0.323975105,6/5/21 15:40,6/5/21 15:40,144,17,8.5,9,Corn,0N,Carbon,Corn-0N-Carbon-144,11.09940695,0.036761773,10.60659542,0.015764584,6/7/21,8:13:35,6/13/21,1.6983466,2564.20247,0.630531413,6/7/21 8:13,6/7/21 8:13,146,18,9,Corn,0N,Carbon,11.09940695,0.035417704,53.47445805,0.030681571,-0.001344069,42.86786263,0.014916987,8,40.55833333,-0.00079534,25.36664154,0.008826982,32,-0.000365649,17.94958805,0.010369883,-0.011700769,574.3868176,0.331836254,0.005204891,2304.209535,1.239638433
9,9h,6/5/21,15:43:12,6/13/21,1.92013269,572.043514,0.38382153,6/5/21 15:43,6/5/21 15:43,144,17,8.5,9,Corn,0N,Nitrogen,Corn-0N-Nitrogen-144,11.09940695,0.040042881,11.92952477,0.018676702,6/7/21,8:14:22,6/13/21,1.93592942,1234.9211,1.342123813,6/7/21 8:14,6/7/21 8:14,146,18,9,Corn,0N,Nitrogen,11.09940695,0.04037231,25.75332382,0.065307558,0.000329429,13.82379905,0.046630856,9,40.51944444,0.000195123,8.187949803,0.027619839,32,-0.000472797,8.791209428,0.039721302,-0.015129513,281.3187017,1.271081669,0.12787827,1481.941564,7.584555302
10,10h,6/5/21,15:41:58,6/13/21,1.76532474,525.759815,0.303174908,6/5/21 15:41,6/5/21 15:41,144,17,8.5,9,Corn,112N,Control,Corn-112N-Control-144,10.17843925,0.040145537,11.95638944,0.016087283,6/7/21,8:15:28,6/13/21,1.8070281,1437.91063,0.296854974,6/7/21 8:15,6/7/21 8:15,146,18,9,Corn,112N,Control,10.17843925,0.04109392,32.69975944,0.01575193,0.000948383,20.74337,-0.000335353,10,40.55833333,0.000561196,12.27468782,-0.000198442,32,9.03E-05,14.32026549,0.000552335,0.002888825,458.2484956,0.017674713,0.060355535,2482.180087,0.220018246
11,11h,6/5/21,15:42:26,6/13/21,1.7722753,627.953453,0.304915226,6/5/21 15:42,6/5/21 15:42,144,17,8.5,9,Corn,112N,Carbon,Corn-112N-Carbon-144,10.17843925,0.040303601,14.28039158,0.016179629,6/7/21,8:16:23,6/13/21,1.66864875,2801.25943,0.296220307,6/7/21 8:16,6/7/21 8:16,146,18,9,Corn,112N,Carbon,10.17843925,0.037947013,63.70389618,0.015718253,-0.002356588,49.4235046,-0.000461376,11,40.56583333,-0.00139423,29.24047192,-0.000272964,32,-0.000900057,25.18908868,0.000367439,-0.02880183,806.0508377,0.011758045,0.195970399,3174.08381,0.212879233
12,12h,6/5/21,15:43:12,6/13/21,1.60135468,499.070448,0.304367572,6/5/21 15:43,6/5/21 15:43,144,17,8.5,9,Corn,112N,Nitrogen,Corn-112N-Nitrogen-144,10.17843925,0.036416667,11.34944221,0.016150569,6/7/21,8:17:13,6/13/21,1.70182188,1649.24075,0.294892473,6/7/21 8:17,6/7/21 8:17,146,18,9,Corn,112N,Nitrogen,10.17843925,0.038701408,37.50565206,0.015647795,0.002284741,26.15620986,-0.000502774,12,40.56694444,0.001351686,15.47439782,-0.000297449,32,-0.001178958,15.78782917,0.000459625,-0.03772664,505.2105333,0.014707988,-0.0795062,2459.400127,0.254692022
13,13h,6/5/21,15:43:59,6/13/21,1.81145119,552.279551,1.445258661,6/5/21 15:43,6/5/21 15:43,144,17,8.5,9,Corn,336N,Control,Corn-336N-Control-144,10.86366784,0.038596152,11.76728676,0.071852145,6/7/21,9:20:14,6/13/21,1.55743977,1271.4049,10.59517283,6/7/21 9:20,6/7/21 9:20,146,18,9,Corn,336N,Control,10.86366784,0.033183992,27.08951656,0.526747162,-0.00541216,15.32222981,0.454895017,13,41.60416667,-0.003122087,8.838862662,0.262413149,32,-0.0013982,11.20345497,0.328943179,-0.044742411,358.5105589,10.52618172,0.044618132,1604.401381,35.8398252
14,14h,6/5/21,15:44:35,6/13/21,1.64053057,573.536481,0.407054807,6/5/21 15:44,6/5/21 15:44,144,17,8.5,9,Corn,336N,Carbon,Corn-336N-Carbon-144,10.86366784,0.034954388,12.22020302,0.020237043,6/7/21,9:20:53,6/13/21,1.81998142,4402.10303,1.542414988,6/7/21 9:20,6/7/21 9:20,146,18,9,Corn,336N,Carbon,10.86366784,0.038777904,93.79454409,0.076682347,0.003823516,81.57434107,0.056445304,14,41.605,0.002205609,47.05646402,0.032560685,32,0.001141283,31.76064901,0.058661907,0.036521052,1016.340768,1.877181017,0.113722606,2733.80677,6.041851474
15,15h,6/5/21,15:45:08,6/13/21,1.76532474,522.335495,0.685612318,6/5/21 15:45,6/5/21 15:45,144,17,8.5,9,Corn,336N,Nitrogen,Corn-336N-Nitrogen-144,10.86366784,0.037613347,11.129276,0.034085743,6/7/21,9:21:26,6/13/21,1.73625875,1212.20458,4.809785022,6/7/21 9:21,6/7/21 9:21,146,18,9,Corn,336N,Nitrogen,10.86366784,0.036994045,25.82814967,0.23912216,-0.000619302,14.69887367,0.205036416,15,41.605,-0.000357247,8.479100301,0.118276024,32,9.65E-05,9.812777487,0.148053101,0.003089017,314.0088796,4.737699229,0.402238015,1455.754678,10.76061894
16,16h,6/5/21,15:45:43,6/13/21,1.64337398,615.112947,0.384112248,6/5/21 15:45,6/5/21 15:45,144,17,8.5,9,Corn,336N,Control,Corn-336N-Control-144,10.99458877,0.034598022,12.94999887,0.01886904,6/7/21,9:22:03,6/13/21,1.23739803,1320.57399,1.187781168,6/7/21 9:22,6/7/21 9:22,146,18,9,Corn,336N,Control,10.99458877,0.026050993,27.80210002,0.058348283,-0.008547029,14.85210115,0.039479243,16,41.60555556,-0.00493032,8.567375747,0.022773445,32,-0.002485618,9.221316358,0.035064267,-0.079539774,295.0821235,1.122056534,0.442498491,1498.070893,2.963395743
17,17h,6/5/21,15:46:17,6/13/21,1.56691781,593.622453,0.304230844,6/5/21 15:46,6/5/21 15:46,144,17,8.5,9,Corn,336N,Carbon,Corn-336N-Carbon-144,10.99458877,0.032988387,12.49755859,0.014944965,6/7/21,9:22:33,6/13/21,1.97668498,3261.2847,0.305164776,6/7/21 9:22,6/7/21 9:22,146,18,9,Corn,336N,Carbon,10.99458877,0.041615232,68.65996461,0.014990843,0.008626846,56.16240602,4.59E-05,17,41.60444444,0.004976495,32.39792677,2.65E-05,32,0.002884892,21.80480325,0.000823398,0.092316554,697.7537041,0.026348725,0.157964306,2278.900435,0.655911605
18,18h,6/5/21,15:46:49,6/13/21,1.7466846,501.373693,0.309279467,6/5/21 15:46,6/5/21 15:46,144,17,8.5,9,Corn,336N,Nitrogen,Corn-336N-Nitrogen-144,10.99458877,0.036773025,10.55544155,0.015192972,6/7/21,9:23:07,6/13/21,2.13086107,1013.11094,0.306182337,6/7/21 9:23,6/7/21 9:23,146,18,9,Corn,336N,Nitrogen,10.99458877,0.044861108,21.32906743,0.015040829,0.008088083,10.77362589,-0.000152143,18,41.605,0.004665641,6.214806424,-8.78E-05,32,0.002789929,7.851377019,0.000674082,0.089277733,251.2440646,0.021570624,0.066293271,1345.755774,0.119622148
19,19h,6/5/21,15:47:32,6/13/21,2.96082126,525.353738,0.378272599,6/5/21 15:47,6/5/21 15:47,144,17,8.5,9,Corn,112N,Control,Corn-112N-Control-144,10.92691741,0.062720337,11.12879182,0.018697255,6/7/21,9:23:33,6/13/21,1.8070281,1362.36276,1.195663979,6/7/21 9:23,6/7/21 9:23,146,18,9,Corn,112N,Control,10.92691741,0.038279045,28.85951017,0.059099271,-0.024441292,17.73071835,0.040402015,19,41.60027778,-0.014100651,10.22919228,0.023308699,32,-0.002016822,13.87903067,0.019710487,-0.064538291,444.1289815,0.630735593,-0.216401987,1981.462494,3.960652838
20,20h,6/5/21,15:47:59,6/13/21,1.91191839,601.719097,0.312975802,6/5/21 15:47,6/5/21 15:47,144,17,8.5,9,Corn,112N,Carbon,Corn-112N-Carbon-144,10.92691741,0.040500981,12.74647172,0.015469766,6/7/21,9:24:24,6/13/21,1.76248133,3174.11247,0.376727008,6/7/21 9:24,6/7/21 9:24,146,18,9,Corn,112N,Carbon,10.92691741,0.037335392,67.23857536,0.01862086,-0.003165589,54.49210363,0.003151094,20,41.60694444,-0.001825996,31.43250495,0.001817636,32,0.054778494,22.63904252,0.004649596,1.752911806,724.4493607,0.14878708,4.69060515,2415.591306,0.641523792
21,21h,6/5/21,15:48:30,6/13/21,2.063567,748.806926,0.306953838,6/5/21 15:48,6/5/21 15:48,144,17,8.5,9,Corn,112N,Nitrogen,Corn-112N-Nitrogen-144,10.92691741,0.043713418,15.86229581,0.015172112,6/7/21,9:24:54,6/13/21,1.75331922,1302.07409,0.295741487,6/7/21 9:24,6/7/21 9:24,146,18,9,Corn,112N,Nitrogen,10.92691741,0.037141307,27.58238961,0.014617908,-0.006572111,11.72009381,-0.000554204,21,41.60666667,-0.003790995,6.760509166,-0.000319682,32,-0.000849263,8.256858079,0.000509657,-0.027176428,264.2194585,0.016309025,-0.581911576,1156.512133,6.455023195
22,22h,6/5/21,15:49:04,6/13/21,1.69961034,537.011788,0.304075662,6/5/21 15:49,6/5/21 15:49,144,17,8.5,9,Corn,336N,Control,Corn-336N-Control-144,10.32616007,0.038098192,12.0375698,0.015904259,6/7/21,9:25:17,6/13/21,1.82377264,1345.25743,0.296735015,6/7/21 9:25,6/7/21 9:25,146,18,9,Corn,336N,Control,10.32616007,0.040881394,30.15507402,0.015520317,0.002783202,18.11750421,-0.000383942,22,41.60361111,0.001605554,10.45149903,-0.000221486,32,-0.00013425,14.02083467,0.000514283,-0.004296007,448.6667095,0.016457055,-0.329773265,2326.78506,0.18704576
23,23h,6/5/21,15:49:22,6/13/21,1.78491268,542.3659,0.304043533,6/5/21 15:49,6/5/21 15:49,144,17,8.5,9,Corn,336N,Carbon,Corn-336N-Carbon-144,10.32616007,0.040010315,12.15758671,0.015902579,6/7/21,9:25:42,6/13/21,2.40035328,2855.56631,0.298712239,6/7/21 9:25,6/7/21 9:25,146,18,9,Corn,336N,Carbon,10.32616007,0.053805933,64.00991477,0.015623733,0.013795617,51.85232805,-0.000278846,23,41.60555556,0.007957947,29.91081015,-0.000160851,32,0.00416625,26.53513115,0.00051811,0.133320015,849.1241967,0.016579519,0.217603718,3311.083431,0.155370192
24,24h,6/5/21,15:50:26,6/13/21,1.75395109,528.089443,0.305154974,6/5/21 15:50,6/5/21 15:50,144,17,8.5,9,Corn,336N,Nitrogen,Corn-336N-Nitrogen-144,10.32616007,0.039316285,11.83756795,0.015960711,6/7/21,9:26:06,6/13/21,1.76374506,1559.41726,0.297488159,6/7/21 9:26,6/7/21 9:26,146,18,9,Corn,336N,Nitrogen,10.32616007,0.039535825,34.95564629,0.015559709,0.00021954,23.11807834,-0.000401002,24,41.59444444,0.000126675,13.33913429,-0.000231378,32,-2.26E-05,12.61223546,0.000418033,-0.000722296,403.5915349,0.013377045,0.248279497,2367.675579,0.273343026
25,25h,6/5/21,15:51:22,6/13/21,1.75995385,590.848935,0.306624374,6/5/21 15:51,6/5/21 15:51,144,17,8.5,9,Corn,336N,Control,Corn-336N-Control-144,10.18043625,0.040015546,13.43395597,0.016267129,6/7/21,9:35:50,6/13/21,1.72899226,1522.59292,0.297003101,6/7/21 9:35,6/7/21 9:35,146,18,9,Corn,336N,Control,10.18043625,0.039311581,34.618741,0.015756699,-0.000703964,21.18478503,-0.000510431,25,41.74111111,-0.00040476,12.18067337,-0.000293484,32,-0.000354671,16.29894075,0.000382189,-0.011349475,521.5661041,0.012230055,-0.271080276,2702.955913,0.13092381
26,26h,6/5/21,15:51:58,6/13/21,1.614308,522.68201,0.308463967,6/5/21 15:51,6/5/21 15:51,144,17,8.5,9,Corn,336N,Carbon,Corn-336N-Carbon-144,10.18043625,0.036704039,11.88406494,0.016364724,6/7/21,9:36:12,6/13/21,1.80165722,2783.9421,0.298865848,6/7/21 9:36,6/7/21 9:36,146,18,9,Corn,336N,Carbon,10.18043625,0.040963743,63.29766103,0.015855522,0.004259703,51.41359609,-0.000509202,26,41.73722222,0.002449441,29.56416936,-0.000292805,32,0.001929853,24.26333101,0.000375633,0.061755305,776.4265925,0.012020244,0.088309953,3117.544351,0.146375757
27,27h,6/5/21,15:52:27,6/13/21,1.81587427,546.802556,0.307504043,6/5/21 15:52,6/5/21 15:52,144,17,8.5,9,Corn,336N,Nitrogen,Corn-336N-Nitrogen-144,10.18043625,0.041286992,12.43248659,0.016313798,6/7/21,9:36:44,6/13/21,2.08481744,1583.15556,0.297987055,6/7/21 9:36,6/7/21 9:36,146,18,9,Corn,336N,Nitrogen,10.18043625,0.047401872,35.99573568,0.0158089,0.006114881,23.56324909,-0.000504898,27,41.73805556,0.003516147,13.54921715,-0.000290324,32,0.000919704,15.26475256,0.000388199,0.029430539,488.4720818,0.012422365,-0.170041253,2493.504933,0.286978408
28,28h,6/5/21,15:52:59,6/13/21,1.81366273,534.459833,0.305263378,6/5/21 15:52,6/5/21 15:52,144,17,8.5,9,Corn,0N,Control,Corn-0N-Control-144,10.57033625,0.039715641,11.70361754,0.015597556,6/7/21,9:37:13,6/13/21,2.12060481,1697.49058,0.295623761,6/7/21 9:37,6/7/21 9:37,146,18,9,Corn,0N,Control,10.57033625,0.046437068,37.17169992,0.015105015,0.006721427,25.46808238,-0.00049254,28,41.73722222,0.003864997,14.64481689,-0.000283224,32,0.002572014,14.45403275,0.000328723,0.082304442,462.5290481,0.010519124,0.186788631,2409.041399,0.201119697
29,29h,6/5/21,15:53:34,6/13/21,1.77890993,539.341279,0.301860559,6/5/21 15:53,6/5/21 15:53,144,17,8.5,9,Corn,0N,Carbon,Corn-0N-Carbon-144,10.57033625,0.038954623,11.81051159,0.015423687,6/7/21,9:37:45,6/13/21,2.08622639,2656.30323,0.29349216,6/7/21 9:37,6/7/21 9:37,146,18,9,Corn,0N,Carbon,10.57033625,0.045684248,58.16780825,0.0149961,0.006729625,46.35729665,-0.000427587,29,41.73638889,0.003869789,26.6571965,-0.000245879,32,-4.06E-05,16.20247308,9.49E-05,-0.00129939,518.4791384,0.00303707,-0.109842931,2864.69731,0.112808803
30,30h,6/5/21,15:54:03,6/13/21,1.76816815,567.497134,0.30117545,6/5/21 15:54,6/5/21 15:54,144,17,8.5,9,Corn,0N,Nitrogen,Corn-0N-Nitrogen-144,10.57033625,0.038719399,12.42706936,0.015388681,6/7/21,9:38:10,6/13/21,2.17414497,1692.11194,0.294308709,6/7/21 9:38,6/7/21 9:38,146,18,9,Corn,0N,Nitrogen,10.57033625,0.047609492,37.0539183,0.015037822,0.008890093,24.62684894,-0.000350859,30,41.73527778,0.005112275,14.16174532,-0.000201762,32,0.001859874,10.53050429,0.000547432,0.059515975,336.9761372,0.017517834,0.115720619,2900.258471,0.465754184
31,31h,6/5/21,15:55:15,6/13/21,1.80987152,568.492333,0.63040008,6/5/21 15:55,6/5/21 15:55,144,17,8.5,9,Corn,112N,Control,Corn-112N-Control-144,10.9210547,0.03835986,12.04907983,0.031176138,6/7/21,9:38:46,6/13/21,1.94399542,1523.306303,5.535518346,6/7/21 9:38,6/7/21 9:38,146,18,9,Corn,112N,Control,10.9210547,0.041202589,32.2861685,0.273756443,0.002842729,20.23708867,0.242580305,31,41.72527778,0.001635112,11.64018921,0.139529984,32,0.001873615,9.144960232,0.15786261,0.059955693,292.6387274,5.051603535,0.148021236,2780.108708,12.9157283
